product_id,product_name,main_category,rating_num,rating_count_num,review_length_chars,vader_negative_score,vader_neutral_score,vader_positive_score,vader_compound_score,vader_sentiment_label,baseline_sentiment_score,baseline_sentiment_label,dominant_topic,label_agreement
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home&Kitchen,4.1,63.0,363,0.094,0.691,0.215,0.8523,positive,0.4375949744936837,positive,Compatibility & Usability,True
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home&Kitchen,3.4,15.0,676,0.042,0.708,0.25,0.9769,positive,1.231174022502185,positive,Product Quality & Durability,True
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home&Kitchen,4.6,9.0,330,0.064,0.53,0.406,0.9765,positive,0.4522670168666454,positive,General Experience,True
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,4.2,7274.0,543,0.024,0.671,0.306,0.979,positive,0.8888888888888888,positive,Product Quality & Durability,True
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home&Kitchen,3.9,5911.0,441,0.085,0.644,0.271,0.9488,positive,0.7171371656006361,positive,Price & Value,True
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home&Kitchen,4.2,170.0,624,0.072,0.643,0.285,0.982,positive,1.2247448713915892,positive,Compatibility & Usability,True
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx",Home&Kitchen,4.2,3065.0,7527,0.038,0.751,0.211,0.9998,positive,1.3731259448190452,positive,Compatibility & Usability,True
B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Home&Kitchen,4.1,1021.0,780,0.104,0.712,0.184,0.9426,positive,0.7593263966019992,positive,Product Quality & Durability,True
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home&Kitchen,4.8,3964.0,1174,0.04,0.605,0.355,0.998,positive,1.4572334788100036,positive,Price & Value,True
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen,4.4,8948.0,1231,0.028,0.733,0.239,0.9942,positive,1.1713032141645454,positive,Price & Value,True
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen,4.3,97.0,1145,0.053,0.696,0.251,0.9933,positive,0.4685212856658182,positive,Price & Value,True
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home&Kitchen,4.3,7223.0,298,0.0,0.631,0.369,0.9749,positive,0.9486832980505138,positive,Product Quality & Durability,True
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home&Kitchen,4.0,330.0,525,0.0,0.881,0.119,0.8462,positive,0.6928203230275508,positive,Product Quality & Durability,True
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,4.3,4570.0,282,0.0,0.846,0.154,0.7814,positive,1.021054940485262,positive,Product Quality & Durability,True
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,4.0,4867.0,334,0.156,0.697,0.147,0.122,positive,1.4433756729740643,positive,Price & Value,True
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home&Kitchen,4.4,5298.0,7814,0.032,0.88,0.088,0.9979,positive,0.1184178492834674,neutral,Charging & Power,False
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen,4.1,7786.0,385,0.038,0.703,0.26,0.947,positive,0.848528137423857,positive,Product Quality & Durability,True
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&Kitchen,3.6,37.0,829,0.122,0.74,0.138,0.6935,positive,0.641688947919748,positive,Price & Value,True
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,2.0,2.0,227,0.0,0.821,0.179,0.7902,positive,0.5669467095138409,positive,Product Quality & Durability,True
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home&Kitchen,4.0,5206.0,309,0.0,0.688,0.312,0.9628,positive,0.5494422557947561,positive,Price & Value,True
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home&Kitchen,3.7,638.0,263,0.159,0.594,0.248,0.6173,positive,0.9607689228305228,positive,Price & Value,True
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,3.8,397.0,456,0.124,0.678,0.198,0.6511,positive,-0.625,negative,Product Quality & Durability,False
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,3.9,326.0,3172,0.059,0.776,0.164,0.9962,positive,0.5720775535473553,positive,Charging & Power,True
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home&Kitchen,3.1,3527.0,713,0.045,0.813,0.142,0.8922,positive,0.5883484054145521,positive,Charging & Power,True
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen,3.0,617.0,1266,0.091,0.817,0.092,-0.1573,negative,0.4435327625727437,positive,Product Quality & Durability,False
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen,4.0,314.0,761,0.072,0.793,0.136,0.8734,positive,0.8620436566990363,positive,Delivery & Packaging,True
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,4.4,535.0,578,0.053,0.853,0.094,0.5859,positive,0.0,neutral,General Experience,False
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home&Kitchen,4.1,17325.0,378,0.0,0.832,0.168,0.8777,positive,0.8090398349558905,positive,Compatibility & Usability,True
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home&Kitchen,3.6,91.0,248,0.0,0.775,0.225,0.7906,positive,0.5144957554275265,positive,Compatibility & Usability,True
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen,4.4,227.0,602,0.017,0.737,0.246,0.9841,positive,1.5811388300841895,positive,Compatibility & Usability,True
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home&Kitchen,4.2,11957.0,989,0.109,0.785,0.106,0.3266,positive,0.5895063447465633,positive,Compatibility & Usability,True
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&Kitchen,4.3,7140.0,544,0.082,0.713,0.205,0.8705,positive,0.9363291775690444,positive,Price & Value,True
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,3.8,687.0,1388,0.044,0.752,0.205,0.9924,positive,1.1147728228665883,positive,Product Quality & Durability,True
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen,4.1,1045.0,801,0.0,0.775,0.225,0.9889,positive,1.0394023007753748,positive,Compatibility & Usability,True
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,4.0,11206.0,908,0.201,0.74,0.058,-0.9769,negative,0.172132593164774,positive,Price & Value,False
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,4.2,561.0,6032,0.014,0.913,0.074,0.9956,positive,-0.0689245516795577,neutral,Price & Value,False
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen,3.6,1988.0,1429,0.023,0.776,0.201,0.9945,positive,1.1067431421857197,positive,Compatibility & Usability,True
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,4.2,3740.0,736,0.0,0.829,0.171,0.9718,positive,1.17108008753824,positive,Product Quality & Durability,True
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,4.1,4401.0,1847,0.033,0.76,0.207,0.9969,positive,1.052273583003294,positive,Compatibility & Usability,True
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,4.2,611.0,1731,0.016,0.722,0.262,0.9982,positive,0.6286946134619315,positive,Charging & Power,True
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,3.9,2162.0,398,0.0,0.964,0.036,0.296,positive,0.0,neutral,General Experience,False
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen,4.0,97.0,571,0.0,0.5,0.5,0.9978,positive,1.9523741203679057,positive,Compatibility & Usability,True
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,4.2,6055.0,1453,0.027,0.83,0.143,0.9859,positive,1.0425720702853738,positive,Compatibility & Usability,True
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,4.2,386.0,1163,0.011,0.716,0.273,0.9949,positive,1.1785113019775793,positive,Compatibility & Usability,True
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,4.1,557.0,1774,0.036,0.864,0.1,0.9616,positive,0.7071067811865476,positive,Product Quality & Durability,True
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,4.4,2288.0,442,0.0,0.765,0.235,0.943,positive,1.259881576697424,positive,Compatibility & Usability,True
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,4.1,1106.0,188,0.046,0.603,0.351,0.9342,positive,1.7677669529663689,positive,Price & Value,True
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,4.2,11935.0,1653,0.047,0.739,0.214,0.9954,positive,0.98058067569092,positive,Price & Value,True
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,4.1,5059.0,597,0.026,0.856,0.118,0.8804,positive,0.819288030372914,positive,Price & Value,True
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,3.9,157.0,597,0.079,0.632,0.289,0.9865,positive,0.3253956867279842,positive,Product Quality & Durability,True
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,3.9,3584.0,802,0.111,0.858,0.031,-0.9228,negative,0.647150228929434,positive,Product Quality & Durability,False
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,4.2,1899.0,1165,0.012,0.771,0.216,0.9919,positive,0.6964409092807231,positive,Compatibility & Usability,True
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,4.2,15252.0,427,0.0,0.758,0.242,0.9421,positive,0.2480694691784169,positive,Price & Value,True
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,3.7,4.0,88,0.0,0.878,0.122,0.2023,positive,0.0,neutral,General Experience,False
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,3.7,1662.0,202,0.0,0.82,0.18,0.6581,positive,0.7184212081070996,positive,Product Quality & Durability,True
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen,3.4,422.0,860,0.062,0.811,0.127,0.8082,positive,0.1754116038614058,positive,Product Quality & Durability,True
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,4.2,79.0,3061,0.024,0.781,0.195,0.9986,positive,0.7032108464077431,positive,Product Quality & Durability,True
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,4.0,5160.0,1884,0.06,0.911,0.029,-0.8836,negative,-0.3083132079891036,negative,Product Quality & Durability,True
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen,4.1,2311.0,751,0.049,0.728,0.223,0.9836,positive,0.8542421961772492,positive,Product Quality & Durability,True
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home&Kitchen,3.9,588.0,2563,0.052,0.861,0.087,0.9503,positive,0.1067521025367247,neutral,Delivery & Packaging,False
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home&Kitchen,4.0,3271.0,169,0.0,0.805,0.195,0.4404,positive,1.4288690166235207,positive,Price & Value,True
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,3.9,11004.0,111,0.0,0.878,0.122,0.2382,positive,1.649915822768611,positive,Price & Value,True
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home&Kitchen,4.2,3195.0,763,0.033,0.818,0.149,0.9489,positive,0.4789131426105756,positive,Price & Value,True
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Home&Kitchen,4.3,3231.0,1501,0.094,0.68,0.226,0.9904,positive,0.5728918992315464,positive,Price & Value,True
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen,4.0,3246.0,1987,0.034,0.83,0.136,0.9904,positive,0.4168439339227895,positive,Delivery & Packaging,True
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen,2.6,24.0,602,0.102,0.809,0.089,0.3514,positive,-0.6396021490668313,negative,Product Quality & Durability,False
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen,3.8,144.0,734,0.0,0.892,0.108,0.9153,positive,0.2062842492517586,positive,Price & Value,True
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen,4.5,2280.0,675,0.024,0.751,0.225,0.9714,positive,0.9138115486202572,positive,Product Quality & Durability,True
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home&Kitchen,3.5,340.0,1432,0.087,0.706,0.207,0.991,positive,-0.067884423330213,neutral,Product Quality & Durability,False
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&Kitchen,3.9,144.0,954,0.103,0.672,0.225,0.9755,positive,0.0851256530758748,neutral,Product Quality & Durability,False
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&Kitchen,4.0,727.0,1626,0.068,0.789,0.143,0.976,positive,0.7130240959073808,positive,Price & Value,True
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen,4.0,832.0,1104,0.007,0.737,0.256,0.9907,positive,1.1173216382546711,positive,Price & Value,True
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home&Kitchen,3.5,57.0,300,0.051,0.595,0.354,0.96,positive,1.2060453783110543,positive,Product Quality & Durability,True
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen,4.0,1644.0,376,0.052,0.774,0.174,0.7857,positive,0.848528137423857,positive,Charging & Power,True
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen,3.4,1066.0,530,0.0,0.786,0.214,0.976,positive,0.4390570399587614,positive,Price & Value,True
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&Kitchen,4.2,7968.0,992,0.072,0.807,0.121,0.8729,positive,0.848188929679971,positive,Product Quality & Durability,True
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&Kitchen,3.8,3195.0,302,0.095,0.874,0.031,-0.5106,negative,0.3015113445777636,positive,Product Quality & Durability,False
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home&Kitchen,4.1,1456.0,1402,0.046,0.798,0.156,0.9857,positive,1.1370704872299224,positive,Product Quality & Durability,True
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home&Kitchen,4.2,590.0,2203,0.079,0.797,0.125,0.9732,positive,0.5222329678670935,positive,Product Quality & Durability,True
